name,team_abbr,team_name,pos,jersey_number,goals_ref,assists_ref,own_goals_ref,points_ref,epl_in_ref,xg_ref,xa_ref,xpoints_ref,id
Dario Essugo,CFC,Chelsea,MID,14,0,0,0,0,true,0,0,0,sr:player:2138640
James Hillson,CFC,Chelsea,GK,,0,0,0,0,true,,,,sr:player:2146722
Valentin Barco,CFC,Chelsea,MID,,0,0,0,0,true,,,,sr:player:2184512
Romeo Lavia,CFC,Chelsea,MID,45,0,0,0,0,true,0.27671280317008495,0.41531437635421753,0.4843699913471937,sr:player:2221794
Teddy Curd,CFC,Chelsea,GK,35,0,0,0,0,true,,,,sr:player:2253819
Omari Kellyman,CFC,Chelsea,FWD,33,0,0,0,0,true,,,,sr:player:2262627
Jorrel Hato,CFC,Chelsea,DEF,21,0,0,0,0,true,0.33830922096967697,0.7095918618142605,0.6931051518768072,sr:player:2268227
Mike Penders,CFC,Chelsea,GK,39,0,0,0,0,true,,,,sr:player:2272129
Caleb Wiley,CFC,Chelsea,DEF,,0,0,0,0,true,,,,sr:player:2288363
Mamadou Sarr,CFC,Chelsea,DEF,19,0,0,0,0,true,0.5694634318351746,0,0.5694634318351746,sr:player:2354191
Max Merrick,CFC,Chelsea,GK,50,0,0,0,0,true,,,,sr:player:2437831
Kendry Paez,CFC,Chelsea,MID,,0,0,0,0,true,,,,sr:player:2558357
Marco Palestra,CFC,Chelsea,DEF,2,0,0,0,0,true,,,,sr:player:2604003
Geovany Quenda,CFC,Chelsea,FWD,47,0,0,0,0,true,,,,sr:player:2610683
Aaron Anselmino,CFC,Chelsea,MID,30,0,0,0,0,true,,,,sr:player:2625033
Ollie Harrison,CFC,Chelsea,MID,79,0,0,0,0,true,,,,sr:player:2714272
Genesis Antwi,CFC,Chelsea,DEF,64,0,0,0,0,true,,,,sr:player:2805309
Dastan Satpaev,CFC,Chelsea,FWD,36,0,0,0,0,true,,,,sr:player:2862375
Denner,CFC,Chelsea,DEF,,0,0,0,0,true,,,,sr:player:2948061
Reggie Walsh,CFC,Chelsea,MID,46,0,0,0,0,true,,,,sr:player:2956109
Landon Emenalo,CFC,Chelsea,MID,56,0,0,0,0,true,,,,sr:player:2973027
Jesse Derry,CFC,Chelsea,MID,55,0,0,0,0,true,0.10014304518699646,0,0.10014304518699646,sr:player:3010141
Olutayo Subuloye,CFC,Chelsea,DEF,37,0,0,0,0,true,,,,sr:player:3083680
Calvin Diakite,CFC,Chelsea,DEF,42,0,0,0,0,true,,,,sr:player:3083696
Mahdi Nicoll-Jazuli,CFC,Chelsea,MID,32,0,0,0,0,true,,,,sr:player:3083792
Reggie Watson,CFC,Chelsea,MID,31,0,0,0,0,true,,,,sr:player:3152402
Fabian Schar,NEW,Newcastle,DEF,5,0,0,0,0,true,0.9631823003292084,0.16267805825918913,1.044521329458803,sr:player:101882
Mark Gillespie,NEW,Newcastle,GK,29,0,0,0,0,true,,,,sr:player:108508
Odysseas Vlachodimos,NEW,Newcastle,GK,19,0,0,0,0,true,,,,sr:player:138149
Nick Pope,NEW,Newcastle,GK,1,0,0,0,0,true,0.13148732483386993,0,0.13148732483386993,sr:player:162653
Sven Botman,NEW,Newcastle,DEF,4,1,0,1,0,true,1.5510299038141966,1.4832177460193634,2.2926387768238783,sr:player:1059315
Harrison Ashby,NEW,Newcastle,DEF,30,0,0,0,0,true,,,,sr:player:1428671
Lukas Hornicek,NEW,Newcastle,GK,21,0,0,0,0,true,,,,sr:player:1503743
Miodrag Pivas,NEW,Newcastle,MID,48,0,0,0,0,true,,,,sr:player:2188496
Alex Murphy,NEW,Newcastle,DEF,37,0,0,0,0,true,0,0,0,sr:player:2306785
Ewen Jaouen,NEW,Newcastle,GK,,0,0,0,0,true,,,,sr:player:2599607
Trevan Sanusi,NEW,Newcastle,FWD,75,0,0,0,0,true,,,,sr:player:2604627
Park Seung-soo,NEW,Newcastle,MID,64,0,0,0,0,true,,,,sr:player:2626617
Aidan Harris,NEW,Newcastle,GK,31,0,0,0,0,true,,,,sr:player:2690038
Adam Harrison,NEW,Newcastle,GK,59,0,0,0,0,true,,,,sr:player:2691196
Dylan Harry Charlton,NEW,Newcastle,DEF,35,0,0,0,0,true,,,,sr:player:2691214
Anthony Munda,NEW,Newcastle,MID,54,0,0,0,0,true,,,,sr:player:2691260
Sean Neave,NEW,Newcastle,FWD,62,0,0,0,0,true,0.034735776484012604,0,0.034735776484012604,sr:player:2691262
Leo Shahar,NEW,Newcastle,DEF,51,0,0,0,0,true,,,,sr:player:2698834
Antonio Cordero,NEW,Newcastle,FWD,,0,0,0,0,true,,,,sr:player:2729178
Scott Bailey,NEW,Newcastle,MID,68,0,0,0,0,true,,,,sr:player:2735458
Rory Finneran,NEW,Newcastle,MID,61,0,0,0,0,true,,,,sr:player:2742899
Bazoumana Toure,NEW,Newcastle,FWD,17,0,0,0,0,true,,,,sr:player:2749789
Sean Steur,NEW,Newcastle,MID,14,0,0,0,0,true,,,,sr:player:2800893
Aladji Bamba,NEW,Newcastle,MID,8,0,0,0,0,true,,,,sr:player:2901125
Sam Alabi,NEW,Newcastle,MID,85,0,0,0,0,true,,,,sr:player:3060075
Henry Johnson,NEW,Newcastle,DEF,99,0,0,0,0,true,,,,sr:player:3239832
Marco Bizot,AVL,Aston Villa,GK,40,0,0,0,0,true,0,0,0,sr:player:100390
Tyrone Mings,AVL,Aston Villa,DEF,5,0,0,0,0,true,1.492117453366518,0.7093149498105049,1.8467749282717705,sr:player:303638
Joe Gauci,AVL,Aston Villa,GK,18,0,0,0,0,true,,,,sr:player:1619862
Samuel Iling-Junior,AVL,Aston Villa,FWD,19,0,0,0,0,true,,,,sr:player:1969761
Oliwier Zych,AVL,Aston Villa,GK,48,0,0,0,0,true,,,,sr:player:1996701
Lamare Bogarde,AVL,Aston Villa,MID,26,0,0,0,0,true,0,0.04115242511034012,0.02057621255517006,sr:player:2115982
Kosta Nedeljkovic,AVL,Aston Villa,DEF,32,0,0,0,0,true,,,,sr:player:2355119
Yasin Ozcan,AVL,Aston Villa,DEF,58,0,0,0,0,true,,,,sr:player:2413339
Andres Garcia,AVL,Aston Villa,MID,16,0,0,0,0,true,0,0,0,sr:player:2529211
Kadan Young,AVL,Aston Villa,MID,51,0,0,0,0,true,,,,sr:player:2530535
James Wright,AVL,Aston Villa,GK,42,0,0,0,0,true,,,,sr:player:2586619
Johan Manzambi,AVL,Aston Villa,MID,44,0,0,0,0,true,,,,sr:player:2637209
Sam Proctor,AVL,Aston Villa,GK,52,0,0,0,0,true,,,,sr:player:2745953
Alysson,AVL,Aston Villa,FWD,47,0,0,0,0,true,0.05279543623328209,0,0.05279543623328209,sr:player:2819947
Modou Keba Cisse,AVL,Aston Villa,MID,48,0,0,0,0,true,,,,sr:player:2863139
Triston Rowe,AVL,Aston Villa,DEF,45,0,0,0,0,true,,,,sr:player:2865451
Bradley Burrowes,AVL,Aston Villa,MID,49,0,0,0,0,true,0,0,0,sr:player:2890863
George Hemmings,AVL,Aston Villa,MID,53,0,0,0,0,true,0.01938827894628048,0,0.01938827894628048,sr:player:2945367
Brian Madjo,AVL,Aston Villa,FWD,39,0,0,0,0,true,,,,sr:player:2956811
Luka Lynch,AVL,Aston Villa,MID,74,0,0,0,0,true,,,,sr:player:2962857
Owen Asemota,AVL,Aston Villa,GK,60,0,0,0,0,true,,,,sr:player:3083692
Simon Moore,SUN,Sunderland,GK,21,0,0,0,0,true,,,,sr:player:95461
Thomas Meunier,SUN,Sunderland,DEF,12,0,0,0,0,true,,,,sr:player:128587
Alan Browne,SUN,Sunderland,MID,8,0,0,0,0,true,,,,sr:player:247459
Aji Alese,SUN,Sunderland,DEF,42,0,0,0,0,true,,,,sr:player:1479622
Anthony Patterson,SUN,Sunderland,GK,1,0,0,0,0,true,,,,sr:player:1646414
Romaine Mundle,SUN,Sunderland,MID,14,0,0,0,0,true,0.673394400626421,0.017134571447968483,0.6819616863504052,sr:player:1939866
Melker Ellborg,SUN,Sunderland,GK,31,0,0,0,0,true,0,0,0,sr:player:1986673
Abdoullah Ba,SUN,Sunderland,MID,46,0,0,0,0,true,,,,sr:player:1986921
Robin Roefs,SUN,Sunderland,GK,22,0,0,0,0,true,0,0.7053439579904079,0.35267197899520397,sr:player:1988303
Jenson Seelt,SUN,Sunderland,DEF,23,0,0,0,0,true,0,0,0,sr:player:2094054
Nilson Angulo,SUN,Sunderland,FWD,10,0,0,0,0,true,0.9055802077054977,0.05286954902112484,0.9320149822160602,sr:player:2125372
Luis Semedo,SUN,Sunderland,FWD,9,0,0,0,0,true,,,,sr:player:2249353
Timur Tuterov,SUN,Sunderland,MID,57,0,0,0,0,true,,,,sr:player:2498299
Matthew Young,SUN,Sunderland,GK,45,0,0,0,0,true,,,,sr:player:2657857
Milan Aleksic,SUN,Sunderland,FWD,30,0,0,0,0,true,,,,sr:player:2692126
Trey Samuel-Ogunsuyi,SUN,Sunderland,FWD,47,0,0,0,0,true,,,,sr:player:2859119
Jenson Jones,SUN,Sunderland,DEF,51,0,0,0,0,true,,,,sr:player:3026632
Jaydon Jones,SUN,Sunderland,MID,52,0,0,0,0,true,,,,sr:player:3049257
Jack Whittaker,SUN,Sunderland,MID,53,0,0,0,0,true,,,,sr:player:3049259
Jocelin Ta Bi,SUN,Sunderland,MID,37,0,0,0,0,true,0,0,0,sr:player:3056833
Finn Geragusyan,SUN,Sunderland,FWD,74,0,0,0,0,true,,,,sr:player:3164284
Archie Lightfoot,SUN,Sunderland,DEF,90,0,0,0,0,true,,,,sr:player:3229104
Charlie Dinsdale,SUN,Sunderland,MID,97,0,0,0,0,true,,,,sr:player:3229106
Tom Proctor,SUN,Sunderland,MID,96,0,0,0,0,true,,,,sr:player:3229108
Felix Scott,SUN,Sunderland,FWD,95,0,0,0,0,true,,,,sr:player:3229110
Ben Kindon,SUN,Sunderland,DEF,99,0,0,0,0,true,,,,sr:player:3229112
Kepa Arrizabalaga,ARS,Arsenal,GK,13,0,0,0,0,true,0,0,0,sr:player:232422
David Raya,ARS,Arsenal,GK,1,0,0,0,0,true,0,0.1493939720094204,0.0746969860047102,sr:player:581310
Fabio Vieira,ARS,Arsenal,MID,21,0,0,0,0,true,,,,sr:player:1300574
Illan Meslier,ARS,Arsenal,GK,30,0,0,0,0,true,,,,sr:player:1322902
Christos Tzolis,ARS,Arsenal,FWD,17,0,0,0,0,true,,,,sr:player:1645070
Cristhian Mosquera,ARS,Arsenal,DEF,3,0,0,0,0,true,0.08585410565137863,0.29345311783254147,0.23258066456764936,sr:player:2226006
Tommy Setford,ARS,Arsenal,GK,35,0,0,0,0,true,,,,sr:player:2268223
Ethan Nwaneri,ARS,Arsenal,FWD,22,0,0,0,0,true,0.3292111651971936,0.048408184200525284,0.35341525729745626,sr:player:2447727
Myles Lewis-Skelly,ARS,Arsenal,MID,49,0,0,0,0,true,0.12569395825266838,0.17853078991174698,0.21495935320854187,sr:player:2518835
Charles Sagoe Jr,ARS,Arsenal,FWD,53,0,0,0,0,true,,,,sr:player:2518837
Louie Copley,ARS,Arsenal,MID,,0,0,0,0,true,,,,sr:player:2736311
Theo Julienne,ARS,Arsenal,MID,45,0,0,0,0,true,,,,sr:player:2962749
Josh Ogunnaike,ARS,Arsenal,DEF,52,0,0,0,0,true,,,,sr:player:2962887
Marli Salmon,ARS,Arsenal,DEF,89,0,0,0,0,true,,,,sr:player:3025524
Benjamin Lecomte,FUL,Fulham,GK,23,0,0,0,0,true,,,,sr:player:123207
Timothy Castagne,FUL,Fulham,DEF,21,0,0,0,0,true,1.470174259506166,1.7460119286552072,2.3431802238337696,sr:player:329417
Jorge Cuenca,FUL,Fulham,MID,15,0,0,0,0,true,0.050821494311094284,0.5158752724528313,0.3087591305375099,sr:player:1096424
Shea Charles,FUL,Fulham,MID,19,0,0,0,0,true,,,,sr:player:2229702
Luke Harris,FUL,Fulham,MID,38,0,0,0,0,true,,,,sr:player:2256201
Gonzalo Garcia,FUL,Fulham,FWD,,0,0,0,0,true,,,,sr:player:2269329
Cesar Palacios,FUL,Fulham,MID,,0,0,0,0,true,,,,sr:player:2436971
Matt Dibley-Dias,FUL,Fulham,MID,49,0,0,0,0,true,,,,sr:player:2604625
Sam Amissah,FUL,Fulham,DEF,35,0,0,0,0,true,,,,sr:player:2650007
Jonah Kusi Asare,FUL,Fulham,FWD,,0,0,0,0,true,0,0.081977978348732,0.040988989174366,sr:player:2671919
Seth Ridgeon,FUL,Fulham,MID,38,0,0,0,0,true,,,,sr:player:2993453
Alfie Shane McNally,FUL,Fulham,GK,40,0,0,0,0,true,,,,sr:player:3130868
Alisson,LFC,Liverpool,GK,1,0,0,0,0,true,0,0,0,sr:player:243609
Freddie Woodman,LFC,Liverpool,GK,28,0,0,0,0,true,0,0,0,sr:player:284417
Kostas Tsimikas,LFC,Liverpool,DEF,21,0,0,0,0,true,,,,sr:player:605434
Giorgi Mamardashvili,LFC,Liverpool,GK,25,0,0,0,0,true,0,0,0,sr:player:1060981
Vitezslav Jaros,LFC,Liverpool,GK,56,0,0,0,0,true,,,,sr:player:1298242
Owen Beck,LFC,Liverpool,DEF,63,0,0,0,0,true,,,,sr:player:1298332
Ronald Araujo,LFC,Liverpool,DEF,33,0,0,0,0,true,,,,sr:player:1407379
Harvey Elliott,LFC,Liverpool,MID,19,0,0,0,0,true,0.2895753085613251,0.09384871274232864,0.3364996649324894,sr:player:1604594
Calvin Ramsay,LFC,Liverpool,DEF,47,0,0,0,0,true,,,,sr:player:1840078
Harvey Davies,LFC,Liverpool,GK,95,0,0,0,0,true,,,,sr:player:1939984
Isaac Mabaya,LFC,Liverpool,MID,52,0,0,0,0,true,,,,sr:player:2263171
Luke Chambers,LFC,Liverpool,DEF,44,0,0,0,0,true,,,,sr:player:2263295
James Mcconnell,LFC,Liverpool,MID,53,0,0,0,0,true,,,,sr:player:2263797
Stefan Bajcetic,LFC,Liverpool,DEF,43,0,0,0,0,true,,,,sr:player:2264915
Calum Scanlon,LFC,Liverpool,DEF,48,0,0,0,0,true,,,,sr:player:2276797
Lewis Koumas,LFC,Liverpool,MID,67,0,0,0,0,true,,,,sr:player:2281075
Armin Pecsi,LFC,Liverpool,GK,41,0,0,0,0,true,,,,sr:player:2352479
Giovanni Leoni,LFC,Liverpool,DEF,15,0,0,0,0,true,,,,sr:player:2567053
Kieran Morrison,LFC,Liverpool,MID,68,0,0,0,0,true,,,,sr:player:2569099
Jeremy Jacquet,LFC,Liverpool,DEF,,0,0,0,0,true,,,,sr:player:2602715
Trey Nyoni,LFC,Liverpool,MID,42,0,0,0,0,true,0.4788391590118408,0.04941660165786743,0.5035474598407745,sr:player:2714270
Amara Nallo,LFC,Liverpool,DEF,65,0,0,0,0,true,,,,sr:player:2772009
Will Wright,LFC,Liverpool,FWD,79,0,0,0,0,true,,,,sr:player:2888525
Victor Munoz,LFC,Liverpool,FWD,,0,0,0,0,true,,,,sr:player:2913443
Kornel Misciur,LFC,Liverpool,GK,74,0,0,0,0,true,,,,sr:player:2943847
Josh Sonni-Lambie,LFC,Liverpool,FWD,82,0,0,0,0,true,,,,sr:player:2943853
Ifeanyi Ndukwe,LFC,Liverpool,DEF,83,0,0,0,0,true,,,,sr:player:3024964
El Hadji Mor Talla Ndiaye,LFC,Liverpool,DEF,75,0,0,0,0,true,,,,sr:player:3095284
Joshua Oluwatobi Abe,LFC,Liverpool,FWD,40,0,0,0,0,true,,,,sr:player:3152388
Christian Norgaard,EVE,Everton,MID,23,0,0,0,0,true,0.0686947088688612,0,0.0686947088688612,sr:player:135256
Jordan Pickford,EVE,Everton,GK,1,0,0,0,0,true,0,0.2333715260028839,0.11668576300144196,sr:player:138530
Tom King,EVE,Everton,GK,31,0,0,0,0,true,,,,sr:player:603922
Mark Travers,EVE,Everton,GK,12,0,0,0,0,true,,,,sr:player:934536
Nathan Patterson,EVE,Everton,DEF,2,0,0,0,0,true,0.1701965481042862,0,0.1701965481042862,sr:player:1381883
Hayden Hackney,EVE,Everton,MID,30,0,0,0,0,true,,,,sr:player:1978891
Tyler Dibling,EVE,Everton,FWD,20,0,0,0,0,true,0.13778147101402283,0.21320436522364616,0.2443836536258459,sr:player:2346621
Tyrique George,EVE,Everton,MID,19,0,0,0,0,true,0.8288742527365685,1.341641515493393,1.499695010483265,sr:player:2437845
Braiden Graham,EVE,Everton,FWD,58,0,0,0,0,true,,,,sr:player:2650965
Adam Aznou,EVE,Everton,DEF,39,0,0,0,0,true,,,,sr:player:2691724
Harrison Armstrong,EVE,Everton,MID,45,0,0,0,0,true,0.43910516798496246,0.12138871103525162,0.49979952350258827,sr:player:2836855
Harvey Foster,EVE,Everton,MID,81,0,0,0,0,true,,,,sr:player:3233986
George Pickford,EVE,Everton,GK,50,0,0,0,0,true,,,,sr:player:3239916
Caoimhin Kelleher,BRE,Brentford,GK,1,0,0,0,0,true,0,0.10640144906938076,0.05320072453469038,sr:player:755360
Josh Dasilva,BRE,Brentford,MID,10,0,0,0,0,true,0.0726943090558052,0,0.0726943090558052,sr:player:796084
Ellery Balcombe,BRE,Brentford,GK,31,0,0,0,0,true,,,,sr:player:1076218
Hakon Valdimarsson,BRE,Brentford,GK,12,0,0,0,0,true,0,0,0,sr:player:1141630
Aaron Hickey,BRE,Brentford,DEF,2,0,0,0,0,true,0.5498570688068867,0.6038424372673035,0.8517782874405384,sr:player:1652589
Mamadou Sangare,BRE,Brentford,MID,,0,0,0,0,true,,,,sr:player:2063697
Matthew Cox,BRE,Brentford,GK,13,0,0,0,0,true,,,,sr:player:2065067
Antoni Milambo,BRE,Brentford,MID,17,0,0,0,0,true,0,0,0,sr:player:2190630
Kim Ji-soo,BRE,Brentford,DEF,36,0,0,0,0,true,,,,sr:player:2296809
Gustavo Nunes,BRE,Brentford,FWD,39,0,0,0,0,true,,,,sr:player:2375191
Kaye Iyowuna Furo,BRE,Brentford,FWD,47,0,0,0,0,true,0,0,0,sr:player:2469153
Riley Owen,BRE,Brentford,MID,52,0,0,0,0,true,,,,sr:player:2487259
Romelle Donovan,BRE,Brentford,MID,45,0,0,0,0,true,0.10470368713140488,0.032033760100603104,0.12072056718170643,sr:player:2541105
Benjamin Fredrick,BRE,Brentford,DEF,44,0,0,0,0,true,,,,sr:player:2606449
Jayden Meghoma,BRE,Brentford,DEF,21,0,0,0,0,true,,,,sr:player:2611327
Yunus Emre Konak,BRE,Brentford,MID,26,0,0,0,0,true,,,,sr:player:2657821
Benjamin Arthur,BRE,Brentford,DEF,43,0,0,0,0,true,,,,sr:player:2659953
Jannik Schuster,BRE,Brentford,DEF,,0,0,0,0,true,,,,sr:player:2692174
Julian Eyestone,BRE,Brentford,GK,41,0,0,0,0,true,,,,sr:player:2819467
Luka Bentt,BRE,Brentford,MID,48,0,0,0,0,true,,,,sr:player:3150746
Ollie Shield,BRE,Brentford,FWD,49,0,0,0,0,true,,,,sr:player:3157380
Joshua Stephenson,BRE,Brentford,DEF,50,0,0,0,0,true,,,,sr:player:3157382
Fraser Forster,BOU,Bournemouth,GK,17,0,0,0,0,true,,,,sr:player:19314
Romain Faivre,BOU,Bournemouth,MID,21,0,0,0,0,true,,,,sr:player:1368608
Max Aarons,BOU,Bournemouth,DEF,37,0,0,0,0,true,,,,sr:player:1549771
Bafode Diakite,BOU,Bournemouth,DEF,18,0,0,0,0,true,0.013867756351828575,0.08456607162952423,0.05615079216659069,sr:player:1632510
Julian Araujo,BOU,Bournemouth,DEF,2,0,0,0,0,true,,,,sr:player:1712141
Will Dennis,BOU,Bournemouth,GK,40,0,0,0,0,true,,,,sr:player:1839276
Alex Paulsen,BOU,Bournemouth,GK,13,0,0,0,0,true,,,,sr:player:1957315
Antonio Silva,BOU,Bournemouth,DEF,14,0,0,0,0,true,,,,sr:player:1987393
Juanlu,BOU,Bournemouth,DEF,,0,0,0,0,true,,,,sr:player:2044819
Daniel Jebbison,BOU,Bournemouth,FWD,21,0,0,0,0,true,,,,sr:player:2155654
Alvaro Rodriguez,BOU,Bournemouth,FWD,30,0,0,0,0,true,,,,sr:player:2266525
Julio Soler,BOU,Bournemouth,DEF,6,0,0,0,0,true,0,0,0,sr:player:2336441
Matai Akinmboni,BOU,Bournemouth,DEF,45,0,0,0,0,true,,,,sr:player:2431805
Alex Toth,BOU,Bournemouth,MID,27,0,0,0,0,true,0.18117015063762665,0.35722148045897484,0.35978089086711407,sr:player:2574035
Veljko Milosavljevic,BOU,Bournemouth,MID,44,0,0,0,0,true,0.357437402009964,0.06701014190912247,0.3909424729645252,sr:player:2611279
Ben Winterburn,BOU,Bournemouth,MID,47,0,0,0,0,true,0,0,0,sr:player:2904977
Remy Rees-Dottin,BOU,Bournemouth,FWD,50,0,0,0,0,true,,,,sr:player:2922797
Alfie Merritt,BOU,Bournemouth,DEF,,0,0,0,0,true,,,,sr:player:3237102
Jack Butland,HUL,Hull,GK,,0,0,0,0,false,,,,sr:player:98448
John Egan,HUL,Hull,DEF,15,0,0,0,0,false,,,,sr:player:100578
Matt Crooks,HUL,Hull,MID,25,0,0,0,0,false,,,,sr:player:140479
Paddy McNair,HUL,Hull,DEF,37,0,0,0,0,false,,,,sr:player:191386
Semi Ajayi,HUL,Hull,DEF,6,0,0,0,0,false,,,,sr:player:307274
Oli McBurnie,HUL,Hull,FWD,9,0,0,0,0,false,,,,sr:player:367228
Matt Targett,HUL,Hull,DEF,,0,0,0,0,false,,,,sr:player:368134
Dillon Phillips,HUL,Hull,GK,12,0,0,0,0,false,,,,sr:player:377166
Kieran Dowell,HUL,Hull,MID,26,0,0,0,0,false,,,,sr:player:784503
David Akintola,HUL,Hull,MID,11,0,0,0,0,false,,,,sr:player:857900
Abdulkadir Omur,HUL,Hull,MID,10,0,0,0,0,false,,,,sr:player:936514
Lewie Coyle,HUL,Hull,DEF,2,0,0,0,0,false,,,,sr:player:941938
Liam Millar,HUL,Hull,MID,7,0,0,0,0,false,,,,sr:player:1298520
Regan Slater,HUL,Hull,MID,27,0,0,0,0,false,,,,sr:player:1379121
Hidemasa Morita,HUL,Hull,MID,,0,0,0,0,false,,,,sr:player:1409457
Ryan Giles,HUL,Hull,MID,3,0,0,0,0,false,,,,sr:player:1557294
Konstantinos Tzolakis,HUL,Hull,GK,,0,0,0,0,false,,,,sr:player:1598966
Eliot Matazo,HUL,Hull,MID,8,0,0,0,0,false,,,,sr:player:1624468
Enis Destan,HUL,Hull,FWD,39,0,0,0,0,false,,,,sr:player:1852296
Thimothee Lo-Tutala,HUL,Hull,GK,32,0,0,0,0,false,,,,sr:player:1939850
Cody Drameh,HUL,Hull,DEF,18,0,0,0,0,false,,,,sr:player:2058151
Matty Jacob,HUL,Hull,DEF,16,0,0,0,0,false,,,,sr:player:2065661
Harvey Cartwright,HUL,Hull,GK,34,0,0,0,0,false,,,,sr:player:2065671
Oscar Zambrano,HUL,Hull,MID,,0,0,0,0,false,,,,sr:player:2228164
Mason Burstow,HUL,Hull,DEF,48,0,0,0,0,false,,,,sr:player:2252385
Darko Gyabi,HUL,Hull,MID,24,0,0,0,0,false,,,,sr:player:2269345
Elliot Stroud,HUL,Hull,DEF,,0,0,0,0,false,,,,sr:player:2318937
Charlie Hughes,HUL,Hull,DEF,4,0,0,0,0,false,,,,sr:player:2411073
Jens Hjerto-Dahl,HUL,Hull,MID,,0,0,0,0,false,,,,sr:player:2484857
James Debayo,HUL,Hull,DEF,31,0,0,0,0,false,,,,sr:player:2495819
Mohamed Belloumi,HUL,Hull,FWD,10,0,0,0,0,false,,,,sr:player:2531827
Stanley Ashbee,HUL,Hull,DEF,43,0,0,0,0,false,,,,sr:player:2610631
Nathan Tinsdale,HUL,Hull,MID,47,0,0,0,0,false,,,,sr:player:2758379
Noah Wadsworth,HUL,Hull,DEF,50,0,0,0,0,false,,,,sr:player:2769051
Hugh Parker,HUL,Hull,FWD,52,0,0,0,0,false,,,,sr:player:2794817
Cathal McCarthy,HUL,Hull,DEF,58,0,0,0,0,false,,,,sr:player:2862517
Calvin Okike,HUL,Hull,DEF,41,0,0,0,0,false,,,,sr:player:3094406
Archie Howard,HUL,Hull,GK,55,0,0,0,0,false,,,,sr:player:3096284
Ayden Heaven,MUN,Manchester United,DEF,26,0,1,1,-0.5,true,0.21505310852080584,0.365470789372921,0.39778850320726633,sr:player:2691816
Vitaliy Mykolenko,EVE,Everton,DEF,16,0,1,1,-0.5,true,0.2774586006999016,1.1418284978717566,0.8483728496357799,sr:player:935132
James Hill,BOU,Bournemouth,DEF,23,0,3,2,-0.5,true,0.9502518232911825,1.4291670992970467,1.6648353729397058,sr:player:1653565
Jefferson Lerma,CRY,Crystal Palace,MID,8,0,2,2,-1,true,2.208588045090437,1.7842966839671135,3.1007363870739937,sr:player:355796
Nikola Milenkovic,NFO,Nottingham,DEF,31,0,0,1,-1,true,0.5094143021851778,0.26758426427841187,0.6432064343243837,sr:player:976055
Murillo,NFO,Nottingham,MID,5,1,0,2,-1,true,0.5957098556682467,0.29939603339880705,0.7454078723676503,sr:player:2361593
Bart Verbruggen,BRI,Brighton,GK,1,0,0,1,-1,true,0,0.07646425813436508,0.03823212906718254,sr:player:1859404
Gabriel Gudmundsson,LEE,Leeds United,DEF,3,0,0,1,-1,true,0.8777289493009448,3.1013932153582573,2.4284255569800735,sr:player:971145
Lisandro Martinez,MUN,Manchester United,DEF,6,0,0,1,-1,true,0.11346602533012629,0.46420332230627537,0.34556768648326397,sr:player:1134755
Axel Disasi,CFC,Chelsea,DEF,,0,0,1,-1,true,1.0807171128690243,0.023904647678136826,1.0926694367080927,sr:player:940716
Pau Torres,AVL,Aston Villa,DEF,14,0,0,1,-1,true,1.5826024003326893,0.006894074846059084,1.5860494377557188,sr:player:944170
Bernd Leno,FUL,Fulham,GK,1,0,0,1,-1,true,0,0,0,sr:player:103335
Sander Berge,FUL,Fulham,MID,16,0,0,1,-1,true,1.3464614748954773,1.985070546157658,2.3389967479743063,sr:player:566232
Ethan Pinnock,BRE,Brentford,DEF,5,0,0,1,-1,true,0.009195007383823395,0,0.009195007383823395,sr:player:1056935
Djordje Petrovic,BOU,Bournemouth,GK,1,0,0,1,-1,true,0,0,0,sr:player:1060571
